revision_id,revision_timestamp,building_id,forward_patch,reverse_patch,user
377886,2023-07-14 23:46:31+02,42105,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377903,2023-07-14 23:46:43+02,42592,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377821,2023-07-14 23:45:33+02,43916,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377822,2023-07-14 23:45:34+02,42755,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377824,2023-07-14 23:45:36+02,43049,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377825,2023-07-14 23:45:36+02,42838,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377827,2023-07-14 23:45:37+02,43539,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377830,2023-07-14 23:45:42+02,43971,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377831,2023-07-14 23:45:43+02,43717,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377832,2023-07-14 23:45:43+02,43196,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377833,2023-07-14 23:45:44+02,42503,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377838,2023-07-14 23:45:48+02,42265,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377839,2023-07-14 23:45:49+02,42767,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377841,2023-07-14 23:45:51+02,43415,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377842,2023-07-14 23:45:51+02,43143,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377843,2023-07-14 23:45:52+02,42194,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377844,2023-07-14 23:45:53+02,43561,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377845,2023-07-14 23:45:54+02,43680,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377847,2023-07-14 23:46:03+02,43280,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377853,2023-07-14 23:46:07+02,43035,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377854,2023-07-14 23:46:07+02,43248,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377856,2023-07-14 23:46:09+02,44015,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377857,2023-07-14 23:46:09+02,42588,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377859,2023-07-14 23:46:11+02,43372,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377860,2023-07-14 23:46:12+02,42215,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377863,2023-07-14 23:46:13+02,42811,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377864,2023-07-14 23:46:14+02,44180,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377866,2023-07-14 23:46:15+02,42000,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377867,2023-07-14 23:46:16+02,44317,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377868,2023-07-14 23:46:16+02,43652,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377869,2023-07-14 23:46:17+02,42775,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377870,2023-07-14 23:46:18+02,41783,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377872,2023-07-14 23:46:19+02,43345,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377873,2023-07-14 23:46:20+02,43677,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377874,2023-07-14 23:46:21+02,42326,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377876,2023-07-14 23:46:22+02,42523,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377878,2023-07-14 23:46:23+02,41896,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377879,2023-07-14 23:46:25+02,43221,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377880,2023-07-14 23:46:26+02,42700,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377881,2023-07-14 23:46:26+02,42325,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377884,2023-07-14 23:46:29+02,42111,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377887,2023-07-14 23:46:32+02,42648,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377888,2023-07-14 23:46:33+02,42862,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377890,2023-07-14 23:46:34+02,43352,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377891,2023-07-14 23:46:34+02,41634,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377892,2023-07-14 23:46:36+02,42618,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377893,2023-07-14 23:46:37+02,43995,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377894,2023-07-14 23:46:37+02,41937,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377896,2023-07-14 23:46:39+02,43984,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377897,2023-07-14 23:46:39+02,43489,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377898,2023-07-14 23:46:40+02,42269,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
382071,2023-11-02 14:40:42+01,45029,"{""is_domestic"": ""Wohngebäude""}","{""is_domestic"": null}",laralu
377899,2023-07-14 23:46:40+02,44138,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377900,2023-07-14 23:46:41+02,42846,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377901,2023-07-14 23:46:42+02,42539,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377902,2023-07-14 23:46:42+02,43974,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377907,2023-07-14 23:46:53+02,42477,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377917,2023-07-14 23:47:15+02,41799,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377919,2023-07-14 23:47:18+02,42132,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377922,2023-07-14 23:47:40+02,43116,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377925,2023-07-14 23:47:43+02,44024,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377926,2023-07-14 23:47:43+02,42053,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377927,2023-07-14 23:47:44+02,43625,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377928,2023-07-14 23:47:45+02,44357,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377931,2023-07-14 23:47:46+02,43456,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377938,2023-07-14 23:47:53+02,42010,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377939,2023-07-14 23:47:53+02,44277,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377942,2023-07-14 23:47:55+02,41984,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377904,2023-07-14 23:46:49+02,44160,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377905,2023-07-14 23:46:50+02,42650,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377906,2023-07-14 23:46:52+02,42987,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377908,2023-07-14 23:46:54+02,42139,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377909,2023-07-14 23:47:09+02,44161,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377910,2023-07-14 23:47:09+02,43647,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377912,2023-07-14 23:47:11+02,43324,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377913,2023-07-14 23:47:11+02,42475,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377915,2023-07-14 23:47:13+02,41944,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377916,2023-07-14 23:47:14+02,42945,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377918,2023-07-14 23:47:17+02,44178,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377920,2023-07-14 23:47:19+02,44027,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377921,2023-07-14 23:47:20+02,42432,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377923,2023-07-14 23:47:41+02,42554,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377924,2023-07-14 23:47:42+02,42293,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377929,2023-07-14 23:47:45+02,44143,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377930,2023-07-14 23:47:46+02,42871,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377932,2023-07-14 23:47:47+02,42192,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377933,2023-07-14 23:47:49+02,42479,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377934,2023-07-14 23:47:49+02,42365,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377935,2023-07-14 23:47:50+02,43340,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377936,2023-07-14 23:47:51+02,43611,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377937,2023-07-14 23:47:52+02,43925,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377940,2023-07-14 23:47:54+02,44043,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377941,2023-07-14 23:47:54+02,42809,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
377943,2023-07-14 23:51:13+02,61470,"{""is_domestic"": ""Wohngebäude"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""use_building_current"": ""Ein- und Zweifamilienhäuser"", ""use_number_businesses"": 0, ""use_number_residential_units"": 2}","{""is_domestic"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""use_building_current"": null, ""use_number_businesses"": null, ""use_number_residential_units"": null}",jugendstil_gesucht
377944,2023-07-14 23:51:35+02,61470,"{""size_storeys_core"": 3, ""size_storeys_attic"": 0, ""size_storeys_basement"": 1}","{""size_storeys_core"": null, ""size_storeys_attic"": null, ""size_storeys_basement"": null}",jugendstil_gesucht
377945,2023-07-14 23:51:55+02,61470,"{""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""basement_percentage"": 100}","{""basement_use"": null, ""basement_type"": null, ""basement_percentage"": null}",jugendstil_gesucht
377946,2023-07-14 23:52:39+02,63232,"{""is_domestic"": ""Wohngebäude"", ""basement_use"": ""übliche Kellernutzung"", ""basement_type"": ""vollunterkellert"", ""ground_storey_use"": ""Wohnen"", ""upper_storeys_use"": ""Wohnen"", ""basement_percentage"": 100, ""use_building_origin"": ""Ein- und Zweifamilienhäuser"", ""use_building_current"": ""Ein- und Zweifamilienhäuser"", ""use_number_businesses"": 0}","{""is_domestic"": null, ""basement_use"": null, ""basement_type"": null, ""ground_storey_use"": null, ""upper_storeys_use"": null, ""basement_percentage"": null, ""use_building_origin"": null, ""use_building_current"": null, ""use_number_businesses"": null}",jugendstil_gesucht
377947,2023-07-14 23:53:19+02,59162,"{""use_building_origin"": ""Ein- und Zweifamilienhäuser"", ""use_building_current"": ""Ein- und Zweifamilienhäuser""}","{""use_building_origin"": null, ""use_building_current"": null}",jugendstil_gesucht
377948,2023-07-14 23:59:45+02,63623,"{""building_attachment_form"": ""Häuserreihe (innerhalb)""}","{""building_attachment_form"": null}",jugendstil_gesucht
